标的ID,标的名称,是否定期理财,是否理财计划,投资记录ID,投资总金额,投资时间,第几期回款,预计本金,预计利息,预计加息,预计时间,是否已经回款
20161205000023206,企融宝-161205XGG4013,是,否,20161218000021903,12900,2016-12-18 19:39:53,2,0,128,0,2017-02-20 00:00:00,未回款
20161205000023206,企融宝-161205XGG4013,是,否,20161218000021903,12900,2016-12-18 19:39:53,3,0,128,0,2017-03-20 00:00:00,未回款
20161205000023206,企融宝-161205XGG4013,是,否,20161218000021903,12900,2016-12-18 19:39:53,4,0,128,0,2017-04-20 00:00:00,未回款
20161205000023206,企融宝-161205XGG4013,是,否,20161218000021903,12900,2016-12-18 19:39:53,5,0,128,0,2017-05-20 00:00:00,未回款
20161205000023206,企融宝-161205XGG4013,是,否,20161218000021903,12900,2016-12-18 19:39:53,6,12900,128,0,2017-06-20 00:00:00,未回款
20161208000028099,企融宝-161208XD7018,是,否,20161220000001403,19800,2016-12-20 01:54:07,2,0,165,0,2017-02-21 00:00:00,未回款
20161208000028099,企融宝-161208XD7018,是,否,20161220000001403,19800,2016-12-20 01:54:07,3,19800,165,0,2017-03-21 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,2,0,256,0,2017-02-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,3,0,256,0,2017-03-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,4,0,256,0,2017-04-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,5,0,256,0,2017-05-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,6,0,256,0,2017-06-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,7,0,256,0,2017-07-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,8,0,256,0,2017-08-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,9,0,256,0,2017-09-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,10,0,256,0,2017-10-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,11,0,256,0,2017-11-22 00:00:00,未回款
20161122000056941,企融宝-161122XG2012,是,否,20161220000082703,22300,2016-12-20 18:48:30,12,22300,256,0,2017-12-22 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,2,0,128,0,2017-02-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,3,0,128,0,2017-03-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,4,0,128,0,2017-04-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,5,0,128,0,2017-05-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,6,0,128,0,2017-06-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,7,0,128,0,2017-07-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,8,0,128,0,2017-08-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,9,0,128,0,2017-09-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,10,0,128,0,2017-10-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,11,0,128,0,2017-11-23 00:00:00,未回款
20161123000011899,企融宝-161123XD4003,是,否,20161222000039503,11100,2016-12-22 15:10:19,12,11100,128,0,2017-12-23 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,2,0,170,0,2017-02-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,3,0,170,0,2017-03-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,4,0,170,0,2017-04-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,5,0,170,0,2017-05-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,6,0,170,0,2017-06-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,7,0,170,0,2017-07-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,8,0,170,0,2017-08-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,9,0,170,0,2017-09-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,10,0,170,0,2017-10-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,11,0,170,0,2017-11-24 00:00:00,未回款
20161123000013499,企融宝-161123XD4008,是,否,20161223000064103,14800,2016-12-23 22:00:26,12,14800,170,0,2017-12-24 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,2,0,627,0,2017-02-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,3,0,627,0,2017-03-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,4,0,627,0,2017-04-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,5,0,627,0,2017-05-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,6,0,627,0,2017-06-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,7,0,627,0,2017-07-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,8,0,627,0,2017-08-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,9,0,627,0,2017-09-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,10,0,627,0,2017-10-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,11,0,627,0,2017-11-26 00:00:00,未回款
20161212000006174,企融宝-161212TC3013,是,否,20161224000015203,54600,2016-12-24 12:24:32,12,54600,627,0,2017-12-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,2,0,1099,0,2017-02-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,3,0,1099,0,2017-03-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,4,0,1099,0,2017-04-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,5,0,1099,0,2017-05-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,6,0,1099,0,2017-06-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,7,0,1099,0,2017-07-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,8,0,1099,0,2017-08-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,9,0,1099,0,2017-09-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,10,0,1099,0,2017-10-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,11,0,1099,0,2017-11-26 00:00:00,未回款
20161206000025041,企融宝-161206XG3001,是,否,20161225000022303,95700,2016-12-25 16:48:06,12,95700,1099,0,2017-12-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,2,0,124,0,2017-02-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,3,0,124,0,2017-03-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,4,0,124,0,2017-04-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,5,0,124,0,2017-05-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,6,0,124,0,2017-06-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,7,0,124,0,2017-07-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,8,0,124,0,2017-08-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,9,0,124,0,2017-09-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,10,0,124,0,2017-10-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,11,0,124,0,2017-11-26 00:00:00,未回款
20161212000004474,企融宝-161212TC3008,是,否,20161225000022503,10800,2016-12-25 16:48:33,12,10800,124,0,2017-12-26 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,2,0,166,0,2017-02-28 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,3,0,166,0,2017-03-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,4,0,166,0,2017-04-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,5,0,166,0,2017-05-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,6,0,166,0,2017-06-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,7,0,166,0,2017-07-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,8,0,166,0,2017-08-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,9,0,166,0,2017-09-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,10,0,166,0,2017-10-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,11,0,166,0,2017-11-30 00:00:00,未回款
20161207000042965,企融宝-161207TA7008,是,否,20161229000061903,14400,2016-12-29 22:22:15,12,14400,166,0,2017-12-30 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,2,0,164,0,2017-03-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,3,0,164,0,2017-04-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,4,0,164,0,2017-05-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,5,0,164,0,2017-06-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,6,0,164,0,2017-07-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,7,0,164,0,2017-08-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,8,0,164,0,2017-09-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,9,0,164,0,2017-10-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,10,0,164,0,2017-11-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,11,0,164,0,2017-12-03 00:00:00,未回款
20161118000055906,企融宝-161118XGG3014,是,否,20170101000030003,14300,2017-01-01 18:17:43,12,14300,164,0,2018-01-03 00:00:00,未回款
20170112000031641,企融宝-170112GLT1317,是,否,20170115000028703,14700,2017-01-15 23:54:19,1,0,122,24,2017-02-17 00:00:00,未回款
20170112000031641,企融宝-170112GLT1317,是,否,20170115000028703,14700,2017-01-15 23:54:19,2,0,122,24,2017-03-17 00:00:00,未回款
20170112000031641,企融宝-170112GLT1317,是,否,20170115000028703,14700,2017-01-15 23:54:19,3,14700,122,24,2017-04-17 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,1,0,531,46,2017-02-24 12:21:13,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,2,0,531,46,2017-03-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,3,0,531,46,2017-04-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,4,0,531,46,2017-05-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,5,0,531,46,2017-06-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,6,0,531,46,2017-07-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,7,0,531,46,2017-08-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,8,0,531,46,2017-09-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,9,0,531,46,2017-10-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,10,0,531,46,2017-11-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,11,0,531,46,2017-12-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000007903,46200,2017-01-24 10:06:06,12,46200,531,46,2018-01-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,1,0,114,10,2017-02-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,2,0,114,10,2017-03-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,3,0,114,10,2017-04-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,4,0,114,10,2017-05-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,5,0,114,10,2017-06-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,6,0,114,10,2017-07-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,7,0,114,10,2017-08-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,8,0,114,10,2017-09-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,9,0,114,10,2017-10-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,10,0,114,10,2017-11-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,11,0,114,10,2017-12-25 00:00:00,未回款
20161208000045406,企融宝-161208XGG5014,是,否,20170124000008003,10000,2017-01-24 10:06:45,12,10000,114,10,2018-01-25 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,1,0,1095,95,2017-02-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,2,0,1095,95,2017-03-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,3,0,1095,95,2017-04-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,4,0,1095,95,2017-05-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,5,0,1095,95,2017-06-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,6,0,1095,95,2017-07-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,7,0,1095,95,2017-08-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,8,0,1095,95,2017-09-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,9,0,1095,95,2017-10-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,10,0,1095,95,2017-11-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,11,0,1095,95,2017-12-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000012903,95400,2017-01-25 10:12:41,12,95400,1095,95,2018-01-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,1,0,114,10,2017-02-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,2,0,114,10,2017-03-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,3,0,114,10,2017-04-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,4,0,114,10,2017-05-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,5,0,114,10,2017-06-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,6,0,114,10,2017-07-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,7,0,114,10,2017-08-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,8,0,114,10,2017-09-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,9,0,114,10,2017-10-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,10,0,114,10,2017-11-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,11,0,114,10,2017-12-26 00:00:00,未回款
20170116000027341,企融宝-170110MLP1420,是,否,20170125000013003,10000,2017-01-25 10:13:20,12,10000,114,10,2018-01-26 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,1,0,152,13,2017-02-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,2,0,152,13,2017-03-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,3,0,152,13,2017-04-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,4,0,152,13,2017-05-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,5,0,152,13,2017-06-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,6,0,152,13,2017-07-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,7,0,152,13,2017-08-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,8,0,152,13,2017-09-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,9,0,152,13,2017-10-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,10,0,152,13,2017-11-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,11,0,152,13,2017-12-27 00:00:00,未回款
20170112000059055,企融宝-170112ZY0207,是,否,20170126000036903,13200,2017-01-26 17:21:27,12,13200,152,13,2018-01-27 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,1,0,164,14,2017-03-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,2,0,164,14,2017-04-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,3,0,164,14,2017-05-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,4,0,164,14,2017-06-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,5,0,164,14,2017-07-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,6,0,164,14,2017-08-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,7,0,164,14,2017-09-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,8,0,164,14,2017-10-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,9,0,164,14,2017-11-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,10,0,164,14,2017-12-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,11,0,164,14,2018-01-02 00:00:00,未回款
20170123000015206,企融宝-170122XGG7002,是,否,20170201000015803,14300,2017-02-01 14:23:58,12,14300,164,14,2018-02-02 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,1,0,271,23,2017-03-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,2,0,271,23,2017-04-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,3,0,271,23,2017-05-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,4,0,271,23,2017-06-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,5,0,271,23,2017-07-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,6,0,271,23,2017-08-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,7,0,271,23,2017-09-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,8,0,271,23,2017-10-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,9,0,271,23,2017-11-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,10,0,271,23,2017-12-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,11,0,271,23,2018-01-04 00:00:00,未回款
20161208000044606,企融宝-161208XGG5012,是,否,20170203000015203,23600,2017-02-03 12:14:42,12,23600,271,23,2018-02-04 00:00:00,未回款
20161104000009610,16110405,否,是,20161104007634903,10000,2016-11-04 22:42:46,1,10000,1462,50,2017-11-11 09:30:51,未回款
20161104000048908,16110409,否,是,20161105000008603,11100,2016-11-05 20:31:03,1,11100,705,28,2017-05-11 23:05:19,未回款
20161104000009508,16110404,否,是,20161105000010703,120000,2016-11-05 09:50:31,1,120000,7625,305,2017-05-11 09:30:07,未回款
20161105000034907,16110503,否,是,20161106000013303,136000,2016-11-06 14:37:17,1,136000,3689,175,2017-02-12 16:15:26,未回款
20161104000048908,16110409,否,是,20161106000023103,14000,2016-11-06 14:30:56,1,14000,889,35,2017-05-11 23:05:19,未回款
20161107000000007,16110701,否,是,20161107000012503,906700,2016-11-07 11:29:54,1,906700,24594,1171,2017-02-14 08:57:51,未回款
20161107000099207,16110702,否,是,20161108000049203,500000,2016-11-08 19:20:47,1,500000,13562,645,2017-02-14 17:47:58,未回款
20161104000009912,16110407,否,是,20161109000323603,10100,2016-11-09 19:48:19,1,10100,3042,101,2018-11-11 09:31:29,未回款
20161107000099207,16110702,否,是,20161109000473903,174900,2016-11-09 23:08:52,1,174900,4744,225,2017-02-14 17:47:58,未回款
20161110000090908,16111002,否,是,20161110000029003,1487500,2016-11-10 18:17:09,1,1487500,94518,3780,2017-05-17 17:21:02,未回款
20161110000037410,16111001,否,是,20161112000035703,11900,2016-11-12 16:20:37,1,11900,1739,59,2017-11-17 14:17:31,未回款
20161123000127008,16112306,否,是,20161124000010103,14700,2016-11-24 00:47:41,1,14700,944,37,2017-05-30 19:15:48,未回款
20161123000000207,16112301,否,是,20161124000027203,117100,2016-11-24 15:07:14,1,117100,3176,151,2017-02-28 09:11:02,未回款
